file_path,yaw
images/1761930904263312.jpg,-0.0
images/1761930976361940.jpg,-0.0
images/1761930969364473.jpg,-0.0
images/1761930806074597.jpg,0.406976
images/1761930896570268.jpg,-0.0
images/1761930805324632.jpg,-0.0
images/1761930830218781.jpg,-0.0
images/1761930862378859.jpg,-0.0
images/1761930854756374.jpg,-0.0
images/1761930898765327.jpg,-0.0
images/1761930879647207.jpg,-0.0
images/1761930905566760.jpg,-0.0
images/1761930822143430.jpg,-0.0
images/1761930895491556.jpg,-0.0
images/1761930851058396.jpg,-0.0
images/1761930972340580.jpg,-0.622595
images/1761930889449335.jpg,-0.0
images/1761930815248795.jpg,-0.0
images/1761930913085096.jpg,-0.0
images/1761930964616086.jpg,-0.0
images/1761930874249238.jpg,-0.0
images/1761930946697721.jpg,-0.0
images/1761930918457995.jpg,-0.0
images/1761930811572331.jpg,-0.0
images/1761930970464187.jpg,-0.0
images/1761930926355336.jpg,-0.0
images/1761930959172080.jpg,-0.0
images/1761930826766822.jpg,-0.0
images/1761930869301033.jpg,-0.0
images/1761930950271310.jpg,-0.0
images/1761930822068379.jpg,-0.0
images/1761930886370101.jpg,-0.0
images/1761930858280328.jpg,-0.412682
images/1761930946747731.jpg,-0.0
images/1761930809352229.jpg,-0.0
images/1761930978886163.jpg,-0.442338
images/1761930849933199.jpg,-0.0
images/1761930884396340.jpg,-0.0
images/1761930809976152.jpg,-0.0
images/1761930959068264.jpg,-0.0
images/1761930866776909.jpg,-0.0
images/1761930943428134.jpg,-0.0
images/1761930820418944.jpg,-0.0
images/1761930949396875.jpg,-0.0
images/1761930977861221.jpg,-0.0
images/1761930976512735.jpg,-0.0
images/1761930872331402.jpg,-0.0
images/1761930814521083.jpg,-0.0
images/1761930815445910.jpg,-0.0
images/1761930847559604.jpg,-0.0
images/1761930988232438.jpg,-0.585354
images/1761930805374589.jpg,-0.0
images/1761930963966508.jpg,-0.398998
images/1761930829265691.jpg,-0.0
images/1761930962266897.jpg,-0.0
images/1761930844260357.jpg,-0.0
images/1761930966440701.jpg,-0.42601
images/1761930940075210.jpg,-0.0
images/1761930849383306.jpg,-0.0
images/1761930863153215.jpg,-0.584624
images/1761930836937908.jpg,-0.238107
images/1761930805699467.jpg,0.033798
images/1761930807273984.jpg,0.510267
images/1761930967764953.jpg,-0.0
images/1761930827691657.jpg,-0.27815
images/1761930826191995.jpg,-0.0
images/1761930913584809.jpg,-0.250562
images/1761930818444759.jpg,-0.202198
images/1761930879222485.jpg,-0.572616
images/1761930950348993.jpg,-0.0
images/1761930875552012.jpg,-0.0
images/1761930863753002.jpg,-0.0
images/1761930825767231.jpg,-0.0
images/1761930921632419.jpg,-0.555756
images/1761930922761110.jpg,-0.0
images/1761930813796463.jpg,-0.015353
images/1761930856134029.jpg,-0.0
images/1761930819997794.jpg,-0.0
images/1761930939304720.jpg,-0.0
images/1761930914563607.jpg,-0.0
images/1761930985561375.jpg,-0.0
images/1761930955119878.jpg,-0.0
images/1761930871830602.jpg,-0.0
images/1761930925356420.jpg,-0.0
images/1761930970489246.jpg,-0.0
images/1761930985108889.jpg,-0.0
images/1761930918657914.jpg,-0.0
images/1761930926033111.jpg,-0.0
images/1761930869725903.jpg,-0.0
images/1761930922956394.jpg,-0.0
images/1761930865085726.jpg,-0.0
images/1761930946722777.jpg,-0.0
images/1761930902289042.jpg,-0.742545
images/1761930844635037.jpg,-0.0
images/1761930826096095.jpg,-0.0
images/1761930810698054.jpg,-0.0
images/1761930841985976.jpg,-0.0
images/1761930828941054.jpg,-0.0
images/1761930869975843.jpg,-0.166951
images/1761930953020447.jpg,-0.0
images/1761930843885417.jpg,-0.375587
images/1761930844985108.jpg,-0.0
images/1761930853857367.jpg,-0.0
images/1761930834966933.jpg,-0.083451
images/1761930922106720.jpg,-0.0
images/1761930952549931.jpg,-0.0
images/1761930977511504.jpg,-0.0
images/1761930963366774.jpg,-0.0
images/1761930943802861.jpg,-0.0
images/1761930855835038.jpg,-0.0
images/1761930825417206.jpg,-0.0
images/1761930950300450.jpg,-0.0
images/1761930924310181.jpg,-0.552624
images/1761930901389186.jpg,-0.0
images/1761930855006437.jpg,-0.0
images/1761930844713216.jpg,-0.0
images/1761930935901658.jpg,-0.0
images/1761930989662705.jpg,-0.0
images/1761930847587827.jpg,-0.0
images/1761930862707831.jpg,-0.0
images/1761930857630417.jpg,-0.0
images/1761930986508058.jpg,-0.0
images/1761930810400509.jpg,-0.0
images/1761930861806503.jpg,-0.0
images/1761930896391114.jpg,-0.0
images/1761930960145980.jpg,-0.0
images/1761930904113238.jpg,-0.0
images/1761930852210739.jpg,-0.0
images/1761930984038128.jpg,-0.0
images/1761930810048033.jpg,-0.0
images/1761930938230492.jpg,-0.0
images/1761930985037958.jpg,-0.0
images/1761930864777786.jpg,-0.0
images/1761930943623787.jpg,-0.0
images/1761930831614905.jpg,-0.0
images/1761930871150434.jpg,-0.0
images/1761930888019259.jpg,-0.0
images/1761930867401913.jpg,-0.446002
images/1761930932352889.jpg,-0.358889
images/1761930872277950.jpg,-0.0
images/1761930927932924.jpg,-0.539296
images/1761930837687951.jpg,-0.0
images/1761930828241069.jpg,-0.0
images/1761930815474111.jpg,-0.0
images/1761930932378198.jpg,-0.358889
images/1761930887971706.jpg,-0.0
images/1761930829469239.jpg,-0.083484
images/1761930987786940.jpg,-0.055049
images/1761930896669606.jpg,-0.0
images/1761930870650585.jpg,-0.0
images/1761930906862334.jpg,-0.372222
images/1761930821370940.jpg,-0.416014
images/1761930856355811.jpg,-0.0
images/1761930832093834.jpg,-0.0
images/1761930828666060.jpg,-0.0
images/1761930931878259.jpg,-0.0
images/1761930886844805.jpg,-0.0
images/1761930814546769.jpg,-0.0
images/1761930896541211.jpg,-0.0
images/1761930890822233.jpg,0.083568
images/1761930932253025.jpg,-0.609453
images/1761930943929264.jpg,-0.0
images/1761930949699202.jpg,-0.0
images/1761930904091167.jpg,-0.0
images/1761930858155234.jpg,-0.250562
images/1761930964566169.jpg,-0.0
images/1761930878922514.jpg,-0.0
images/1761930935251954.jpg,-0.0
images/1761930983734508.jpg,-0.0
images/1761930883046006.jpg,0.060454
images/1761930966690651.jpg,-0.0
images/1761930962494210.jpg,-0.0
images/1761930963091587.jpg,-0.0
images/1761930976565149.jpg,-0.0
images/1761930978386128.jpg,-0.083462
images/1761930852558062.jpg,-0.0
images/1761930975187291.jpg,-0.579279
images/1761930909486406.jpg,-0.0
images/1761930901667008.jpg,-0.0
images/1761930855631323.jpg,-0.422442
images/1761930806424443.jpg,0.406976
images/1761930852757626.jpg,-0.334138
images/1761930961267370.jpg,-0.0
images/1761930919083053.jpg,-0.250993
images/1761930909611570.jpg,-0.0
images/1761930981759844.jpg,-0.622595
images/1761930868551414.jpg,-0.0
images/1761930806824326.jpg,0.510267
images/1761930846212595.jpg,-0.0
images/1761930972113436.jpg,-0.250501
images/1761930974291574.jpg,-0.417603
images/1761930914109684.jpg,-0.552463
images/1761930888144504.jpg,-0.166918
images/1761930856255751.jpg,-0.0
images/1761930854681323.jpg,-0.0
images/1761930845962922.jpg,-0.0
images/1761930984434001.jpg,-0.0
images/1761930961192329.jpg,-0.0
images/1761930939953446.jpg,-0.0
images/1761930820348170.jpg,-0.0
images/1761930971313637.jpg,-0.0
images/1761930902838778.jpg,-0.0
images/1761930943698787.jpg,-0.0
images/1761930868581705.jpg,-0.0
images/1761930898590350.jpg,-0.0
images/1761930883199651.jpg,0.144027
images/1761930952049707.jpg,-0.0
images/1761930861707084.jpg,-0.0
images/1761930905212990.jpg,-0.0
images/1761930963991616.jpg,-0.315441
images/1761930842735748.jpg,-0.0
images/1761930877673300.jpg,-0.0
images/1761930952345732.jpg,-0.0
images/1761930903088660.jpg,-0.0
images/1761930840361774.jpg,-0.0
images/1761930987358045.jpg,-0.334261
images/1761930871025906.jpg,-0.0
images/1761930807573771.jpg,0.510267
images/1761930973166423.jpg,-0.0
images/1761930928979159.jpg,-0.0
images/1761930975362261.jpg,-0.412292
images/1761930968864991.jpg,-0.501122
images/1761930933057530.jpg,-0.0
images/1761930885770304.jpg,-0.083451
images/1761930908961975.jpg,-0.0
images/1761930856555744.jpg,-0.0
images/1761930924780741.jpg,-0.0
images/1761930982288787.jpg,-0.0
images/1761930920235207.jpg,-0.0
images/1761930854431535.jpg,-0.0
images/1761930891097184.jpg,0.340337
images/1761930983041536.jpg,-0.417659
images/1761930960242720.jpg,-0.0
images/1761930913064159.jpg,-0.0
images/1761930814071320.jpg,-0.0
images/1761930896697696.jpg,-0.0
images/1761930832164751.jpg,-0.0
images/1761930821222258.jpg,-0.319388
images/1761930951425459.jpg,-0.505977
images/1761930957620851.jpg,-0.0
images/1761930953695460.jpg,-0.0
images/1761930970139235.jpg,-0.0
images/1761930816945332.jpg,-0.0
images/1761930916658749.jpg,-0.609267
images/1761930980185675.jpg,-0.291864
images/1761930850983329.jpg,-0.0
images/1761930915211980.jpg,-0.0
images/1761930896466104.jpg,-0.0
images/1761930884770670.jpg,0.093773
images/1761930954119961.jpg,-0.0
images/1761930820019016.jpg,-0.0
images/1761930819348458.jpg,-0.0
images/1761930810975866.jpg,-0.0
images/1761930823223412.jpg,-0.0
images/1761930990035855.jpg,-0.0
images/1761930942074426.jpg,-0.0
images/1761930987057927.jpg,-0.0
images/1761930956319274.jpg,-0.0
images/1761930837415061.jpg,-0.0
images/1761930852282300.jpg,-0.0
images/1761930870050728.jpg,-0.334021
images/1761930859654882.jpg,-0.0
images/1761930925380515.jpg,-0.0
images/1761930828291185.jpg,-0.0
images/1761930923881004.jpg,-0.0
images/1761930862528777.jpg,-0.0
images/1761930864706279.jpg,-0.0
images/1761930857105550.jpg,-0.0
images/1761930895141861.jpg,-0.0
images/1761930892367572.jpg,-0.0
images/1761930980289237.jpg,-0.0
images/1761930898640301.jpg,-0.0
images/1761930854631432.jpg,-0.0
images/1761930868103195.jpg,-0.626147
images/1761930887144460.jpg,-0.0
images/1761930853781853.jpg,-0.0
images/1761930834638818.jpg,-0.0
images/1761930985458609.jpg,-0.0
images/1761930856030856.jpg,-0.0
images/1761930870175872.jpg,-0.555956
images/1761930831243430.jpg,-0.0
images/1761930947551637.jpg,-0.0
images/1761930927607380.jpg,-0.083548
images/1761930936501582.jpg,-0.0
images/1761930891168141.jpg,0.340337
images/1761930964241214.jpg,-0.0
images/1761930985958249.jpg,-0.0
images/1761930913937956.jpg,-0.635922
images/1761930825666996.jpg,-0.0
images/1761930979635711.jpg,-0.166988
images/1761930938476069.jpg,-0.0
images/1761930971669364.jpg,-0.0
images/1761930989635122.jpg,-0.0
images/1761930874474422.jpg,-0.446002
images/1761930975292059.jpg,-0.579279
images/1761930894416989.jpg,-0.0
images/1761930943373824.jpg,-0.0
images/1761930981887036.jpg,-0.371901
images/1761930943304635.jpg,-0.0
images/1761930829365682.jpg,-0.0
images/1761930972592726.jpg,-0.455498
images/1761930972963428.jpg,-0.0
images/1761930910161380.jpg,-0.250736
images/1761930885145175.jpg,-0.0
images/1761930838091907.jpg,-0.0
images/1761930915063325.jpg,-0.0
images/1761930908136762.jpg,-0.58487
images/1761930850586887.jpg,-0.0
images/1761930898943881.jpg,-0.250399
images/1761930877827505.jpg,-0.0
images/1761930825598731.jpg,-0.0
images/1761930882325490.jpg,-0.0
images/1761930976836614.jpg,-0.592607
images/1761930827345407.jpg,-0.500545
images/1761930977040706.jpg,-0.258612
images/1761930853007101.jpg,-0.3457
images/1761930979013410.jpg,-0.024557
images/1761930850882771.jpg,-0.0
images/1761930904488104.jpg,-0.0
images/1761930957219153.jpg,-0.0
images/1761930842660962.jpg,-0.0
images/1761930958550159.jpg,-0.0
images/1761930856807041.jpg,-0.0
images/1761930839990247.jpg,-0.0
images/1761930928581657.jpg,-0.0
images/1761930856481079.jpg,-0.0
images/1761930846712653.jpg,-0.0
images/1761930899514926.jpg,-0.362285
images/1761930902417370.jpg,-0.658883
images/1761930965919000.jpg,-0.0
images/1761930956924939.jpg,-0.0
images/1761930949051019.jpg,-0.0
images/1761930808976445.jpg,-0.0
images/1761930907462567.jpg,-0.0
images/1761930948347060.jpg,-0.0
images/1761930936226701.jpg,-0.482653
images/1761930968168505.jpg,-0.0
images/1761930815145961.jpg,-0.0
images/1761930928879325.jpg,-0.0
images/1761930950146367.jpg,-0.0
images/1761930959548617.jpg,-0.0
images/1761930833414216.jpg,-0.379363
images/1761930945848014.jpg,-0.162082
images/1761930857980500.jpg,-0.0
images/1761930975637031.jpg,-0.0
images/1761930941576988.jpg,-0.51264
images/1761930842161035.jpg,-0.0
images/1761930933356920.jpg,-0.167081
images/1761930969140928.jpg,-0.431951
images/1761930958443503.jpg,-0.0
images/1761930912010459.jpg,-0.0
images/1761930982237459.jpg,-0.0
images/1761930813071648.jpg,-0.0
images/1761930894991749.jpg,-0.0
images/1761930898465415.jpg,-0.0
images/1761930818895114.jpg,-0.0
images/1761930920315635.jpg,-0.0
images/1761930950821271.jpg,-0.0
images/1761930969091817.jpg,-0.598891
images/1761930826117138.jpg,-0.0
images/1761930964691142.jpg,-0.0
images/1761930981210086.jpg,-0.0
images/1761930814196194.jpg,-0.0
images/1761930931103456.jpg,-0.145433
images/1761930874549135.jpg,-0.555956
images/1761930855209675.jpg,-0.33398
images/1761930911410662.jpg,-0.0
images/1761930930353823.jpg,-0.0
images/1761930814224669.jpg,-0.0
images/1761930892217707.jpg,-0.0
images/1761930853356919.jpg,-0.0
images/1761930855285461.jpg,-0.386027
images/1761930811747244.jpg,-0.0
images/1761930953070410.jpg,-0.0
images/1761930805399554.jpg,-0.0
images/1761930866802116.jpg,-0.0
images/1761930866679753.jpg,-0.0
images/1761930860529221.jpg,-0.083482
images/1761930874624039.jpg,-0.38926
images/1761930907112175.jpg,-0.0
images/1761930854336001.jpg,-0.0
images/1761930928329681.jpg,-0.03858
images/1761930945273184.jpg,-0.0
images/1761930901039392.jpg,-0.0
images/1761930941874381.jpg,-0.081348
images/1761930880871860.jpg,-0.0
images/1761930940150472.jpg,-0.0
images/1761930946022999.jpg,-0.0
images/1761930975562210.jpg,-0.0
images/1761930867529561.jpg,-0.542628
images/1761930831314891.jpg,-0.0
images/1761930978361158.jpg,-0.0
images/1761930923608907.jpg,-0.0
images/1761930932506037.jpg,-0.024584
images/1761930885420241.jpg,-0.0
images/1761930873474611.jpg,-0.0
images/1761930869651423.jpg,-0.0
images/1761930837787789.jpg,-0.0
images/1761930868226722.jpg,-0.375883
images/1761930878077226.jpg,-0.0
images/1761930876498877.jpg,-0.0
images/1761930808624551.jpg,-0.0
images/1761930906537724.jpg,-0.522636
images/1761930856158527.jpg,-0.0
images/1761930820598016.jpg,-0.0
images/1761930880771877.jpg,-0.0
images/1761930940974708.jpg,-0.0
images/1761930818544583.jpg,-0.0
images/1761930811247460.jpg,-0.0
images/1761930892467678.jpg,-0.0
images/1761930868051451.jpg,-0.542628
images/1761930960717522.jpg,-0.0
images/1761930808448282.jpg,-0.0
images/1761930946847885.jpg,-0.0
images/1761930934430701.jpg,-0.0
images/1761930850907915.jpg,-0.0
images/1761930840561681.jpg,-0.0
images/1761930957243783.jpg,-0.0
images/1761930906816300.jpg,-0.539145
images/1761930871329717.jpg,-0.0
images/1761930981987100.jpg,-0.12098
images/1761930943474102.jpg,-0.0
images/1761930900464658.jpg,-0.0
images/1761930962819376.jpg,-0.0
images/1761930958768518.jpg,-0.0
images/1761930827616426.jpg,-0.445146
images/1761930986108218.jpg,-0.0
images/1761930900792340.jpg,-0.0
images/1761930926280104.jpg,-0.0
images/1761930930557742.jpg,-0.0
images/1761930982059990.jpg,-0.0
images/1761930928779215.jpg,-0.0
images/1761930857380455.jpg,-0.0
images/1761930976438501.jpg,-0.0
images/1761930835613345.jpg,-0.0
images/1761930963341518.jpg,-0.0
images/1761930912089109.jpg,-0.0
images/1761930949996514.jpg,-0.0
images/1761930913460267.jpg,-0.0
images/1761930969639536.jpg,-0.0
images/1761930856730707.jpg,-0.0
images/1761930871626502.jpg,-0.0
images/1761930905912629.jpg,-0.0
images/1761930859604620.jpg,-0.0
images/1761930864802729.jpg,-0.0
images/1761930946498093.jpg,-0.0
images/1761930906637463.jpg,-0.622595
images/1761930952870397.jpg,-0.0
images/1761930930703826.jpg,-0.167084
images/1761930909386438.jpg,-0.0
images/1761930987287241.jpg,-0.167112
images/1761930822847422.jpg,-0.36249
images/1761930982134665.jpg,-0.0
images/1761930837887633.jpg,-0.0
images/1761930985511788.jpg,-0.0
images/1761930948822211.jpg,-0.0
images/1761930879172891.jpg,-0.572616
images/1761930828566278.jpg,-0.0
images/1761930929330853.jpg,-0.0
images/1761930899319110.jpg,-0.5293
images/1761930948597326.jpg,-0.0
images/1761930894166997.jpg,-0.0
images/1761930873902081.jpg,-0.0
images/1761930921109815.jpg,-0.0
images/1761930899818754.jpg,-0.0
images/1761930980960114.jpg,-0.0
images/1761930876423488.jpg,-0.0
images/1761930972813097.jpg,-0.0
images/1761930970189134.jpg,-0.0
images/1761930977711536.jpg,-0.0
images/1761930922784504.jpg,-0.0
images/1761930971138831.jpg,-0.0
images/1761930928407408.jpg,-0.0
images/1761930919935629.jpg,-0.0
images/1761930979360730.jpg,-0.0
images/1761930963548937.jpg,-0.16686
images/1761930835638328.jpg,-0.0
images/1761930949821802.jpg,-0.0
images/1761930916983691.jpg,-0.0
images/1761930958968238.jpg,-0.0
images/1761930822350147.jpg,-0.167016
images/1761930839012119.jpg,-0.0
images/1761930870775869.jpg,-0.0
images/1761930922834452.jpg,-0.0
images/1761930990009119.jpg,-0.0
images/1761930975212328.jpg,-0.579279
images/1761930812371930.jpg,-0.0
images/1761930906087756.jpg,-0.0
images/1761930822518145.jpg,-0.349375
images/1761930882825396.jpg,0.060454
images/1761930967490392.jpg,-0.0
images/1761930871425537.jpg,-0.0
images/1761930838887202.jpg,-0.0
images/1761930910885966.jpg,-0.0
images/1761930808801017.jpg,-0.0
images/1761930875148852.jpg,-0.0
images/1761930935601681.jpg,-0.0
images/1761930925455760.jpg,-0.0
images/1761930831764781.jpg,-0.0
images/1761930989757202.jpg,-0.0
images/1761930852507079.jpg,-0.0
images/1761930825042579.jpg,-0.0
images/1761930824096780.jpg,-0.0
images/1761930829165828.jpg,-0.0
images/1761930946147910.jpg,-0.0
images/1761930906212617.jpg,-0.083433
images/1761930897694313.jpg,-0.0
images/1761930899714880.jpg,-0.0
images/1761930819644286.jpg,-0.0
images/1761930909512230.jpg,-0.0
images/1761930959047386.jpg,-0.0
images/1761930818419655.jpg,-0.285846
images/1761930965490777.jpg,-0.0
images/1761930883846071.jpg,0.000479
images/1761930936751459.jpg,-0.0
images/1761930804977871.jpg,-0.0
images/1761930805103827.jpg,-0.0
images/1761930836414339.jpg,-0.465993
images/1761930852132801.jpg,-0.0
images/1761930940475063.jpg,-0.0
images/1761930806327039.jpg,0.406976
images/1761930973042379.jpg,-0.0
images/1761930832767131.jpg,-0.0
images/1761930927954552.jpg,-0.539296
images/1761930862428641.jpg,-0.0
images/1761930974613467.jpg,-0.048148
images/1761930875224177.jpg,-0.0
images/1761930960297451.jpg,-0.0
images/1761930946426110.jpg,-0.0
images/1761930873499595.jpg,-0.0
images/1761930910463805.jpg,-0.64925
images/1761930864902805.jpg,-0.0
images/1761930867276891.jpg,-0.334095
images/1761930824642378.jpg,-0.712557
images/1761930926730272.jpg,-0.0
images/1761930982213701.jpg,-0.0
images/1761930859504888.jpg,-0.0
images/1761930904238328.jpg,-0.0
images/1761930982559489.jpg,-0.0
images/1761930971641178.jpg,-0.0
images/1761930983509569.jpg,-0.314278
images/1761930891768094.jpg,-0.0
images/1761930965366006.jpg,-0.0
images/1761930927855109.jpg,-0.539296
images/1761930812546905.jpg,-0.0
images/1761930816497914.jpg,-0.0
images/1761930806274090.jpg,0.406976
images/1761930941374676.jpg,-0.167
images/1761930914984624.jpg,-0.0
images/1761930981135148.jpg,-0.0
images/1761930967340230.jpg,-0.0
images/1761930866177140.jpg,-0.0
images/1761930927130031.jpg,-0.0
images/1761930934652442.jpg,-0.334385
images/1761930899914743.jpg,-0.0
images/1761930879849535.jpg,-0.0
images/1761930819147090.jpg,-0.0
images/1761930852657427.jpg,-0.083594
images/1761930868901285.jpg,-0.0
images/1761930906412311.jpg,-0.522636
images/1761930990132081.jpg,-0.0
images/1761930912510210.jpg,-0.0
images/1761930864305457.jpg,-0.0
images/1761930832014767.jpg,-0.0
images/1761930807873561.jpg,-0.0
images/1761930807980710.jpg,-0.0
images/1761930972463168.jpg,-0.622595
images/1761930986808066.jpg,-0.0
images/1761930954094933.jpg,-0.0
images/1761930841840255.jpg,-0.004217
images/1761930968589648.jpg,-0.0
images/1761930978914022.jpg,-0.275301
